user_id,event_date,variant,channel,converted,revenue,ad_spend,clicked,impressions
102051,2026-06-21,control,Paid Search,0,0.0,2.2,0,1
102153,2026-06-21,treatment,Meta,0,0.0,1.35,1,1
102167,2026-06-21,control,Meta,1,92.71,1.35,0,1
102221,2026-06-21,control,Meta,0,0.0,1.35,0,1
102235,2026-06-21,control,Paid Search,0,0.0,2.2,1,1
102288,2026-06-21,control,Paid Search,0,0.0,2.2,0,1
102326,2026-06-21,control,Organic,0,0.0,0.0,0,1
102327,2026-06-21,control,Email,0,0.0,0.18,0,1
102397,2026-06-21,treatment,Meta,0,0.0,1.35,0,1
100034,2026-06-22,treatment,Email,0,0.0,0.18,0,1
100115,2026-06-22,control,Meta,0,0.0,1.35,1,1
100331,2026-06-22,treatment,Paid Search,0,0.0,2.2,1,1
100372,2026-06-22,control,Organic,0,0.0,0.0,0,1
100388,2026-06-22,treatment,Email,1,91.67,0.18,1,1
100433,2026-06-22,control,Organic,0,0.0,0.0,1,1
100459,2026-06-22,control,Meta,0,0.0,1.35,0,1
100560,2026-06-22,treatment,Paid Search,0,0.0,2.2,0,1
100638,2026-06-22,control,Paid Search,0,0.0,2.2,0,1
100651,2026-06-22,control,Paid Search,0,0.0,2.2,0,1
100957,2026-06-22,treatment,Meta,0,0.0,1.35,0,1
101099,2026-06-22,control,Meta,0,0.0,1.35,0,1
101110,2026-06-22,treatment,Email,0,0.0,0.18,0,1
101331,2026-06-22,control,Paid Search,0,0.0,2.2,0,1
101515,2026-06-22,control,Meta,0,0.0,1.35,1,1
101585,2026-06-22,control,Email,0,0.0,0.18,0,1
101678,2026-06-22,control,Organic,0,0.0,0.0,1,1
101832,2026-06-22,treatment,Paid Search,0,0.0,2.2,0,1
101859,2026-06-22,treatment,Meta,0,0.0,1.35,0,1
101867,2026-06-22,treatment,Organic,0,0.0,0.0,0,1
101970,2026-06-22,treatment,Paid Search,1,104.34,2.2,0,1
102046,2026-06-22,control,Organic,0,0.0,0.0,0,1
102053,2026-06-22,treatment,Organic,0,0.0,0.0,0,1
102062,2026-06-22,control,Meta,0,0.0,1.35,0,1
102075,2026-06-22,treatment,Paid Search,1,62.72,2.2,0,1
102099,2026-06-22,control,Organic,0,0.0,0.0,0,1
102103,2026-06-22,control,Paid Search,0,0.0,2.2,0,1
102113,2026-06-22,treatment,Organic,0,0.0,0.0,0,1
102141,2026-06-22,control,Meta,0,0.0,1.35,0,1
102148,2026-06-22,treatment,Paid Search,0,0.0,2.2,0,1
102158,2026-06-22,control,Meta,0,0.0,1.35,1,1
102234,2026-06-22,control,Meta,0,0.0,1.35,0,1
102375,2026-06-22,treatment,Email,0,0.0,0.18,0,1
100020,2026-06-23,treatment,Paid Search,0,0.0,2.2,0,1
100223,2026-06-23,control,Organic,1,75.57,0.0,0,1
100260,2026-06-23,treatment,Organic,0,0.0,0.0,1,1
100271,2026-06-23,control,Meta,0,0.0,1.35,0,1
100397,2026-06-23,control,Organic,0,0.0,0.0,1,1
100422,2026-06-23,treatment,Email,1,93.68,0.18,0,1
100441,2026-06-23,treatment,Email,0,0.0,0.18,0,1
100450,2026-06-23,control,Email,1,87.9,0.18,0,1
100498,2026-06-23,treatment,Organic,0,0.0,0.0,0,1
100565,2026-06-23,treatment,Paid Search,0,0.0,2.2,0,1
100592,2026-06-23,treatment,Organic,0,0.0,0.0,0,1
100649,2026-06-23,treatment,Paid Search,1,111.85,2.2,1,1
100656,2026-06-23,control,Email,0,0.0,0.18,1,1
100703,2026-06-23,treatment,Email,0,0.0,0.18,0,1
100723,2026-06-23,treatment,Email,0,0.0,0.18,0,1
100773,2026-06-23,treatment,Meta,0,0.0,1.35,0,1
100899,2026-06-23,control,Organic,0,0.0,0.0,0,1
100902,2026-06-23,control,Meta,0,0.0,1.35,0,1
100969,2026-06-23,treatment,Meta,0,0.0,1.35,0,1
101024,2026-06-23,treatment,Meta,1,81.78,1.35,1,1
101036,2026-06-23,control,Email,1,93.2,0.18,0,1
101053,2026-06-23,control,Organic,1,82.53,0.0,0,1
101300,2026-06-23,treatment,Paid Search,1,93.79,2.2,1,1
101317,2026-06-23,treatment,Email,0,0.0,0.18,1,1
101346,2026-06-23,control,Meta,0,0.0,1.35,0,1
101357,2026-06-23,control,Organic,0,0.0,0.0,0,1
101378,2026-06-23,control,Paid Search,0,0.0,2.2,1,1
101413,2026-06-23,treatment,Meta,0,0.0,1.35,0,1
101499,2026-06-23,control,Meta,0,0.0,1.35,1,1
101557,2026-06-23,treatment,Paid Search,0,0.0,2.2,0,1
101573,2026-06-23,control,Paid Search,0,0.0,2.2,1,1
101676,2026-06-23,control,Meta,0,0.0,1.35,0,1
101834,2026-06-23,control,Meta,0,0.0,1.35,1,1
102009,2026-06-23,treatment,Meta,0,0.0,1.35,0,1
102091,2026-06-23,treatment,Paid Search,0,0.0,2.2,1,1
102194,2026-06-23,control,Paid Search,0,0.0,2.2,0,1
102202,2026-06-23,control,Email,0,0.0,0.18,0,1
102254,2026-06-23,treatment,Paid Search,0,0.0,2.2,0,1
102266,2026-06-23,control,Paid Search,0,0.0,2.2,0,1
102320,2026-06-23,treatment,Meta,1,70.52,1.35,0,1
100012,2026-06-24,treatment,Paid Search,0,0.0,2.2,0,1
100038,2026-06-24,treatment,Paid Search,0,0.0,2.2,0,1
100320,2026-06-24,treatment,Paid Search,0,0.0,2.2,1,1
100399,2026-06-24,control,Paid Search,0,0.0,2.2,0,1
100409,2026-06-24,control,Email,0,0.0,0.18,0,1
100431,2026-06-24,treatment,Email,0,0.0,0.18,1,1
100511,2026-06-24,control,Email,0,0.0,0.18,0,1
100561,2026-06-24,treatment,Paid Search,0,0.0,2.2,0,1
100591,2026-06-24,control,Meta,0,0.0,1.35,1,1
100614,2026-06-24,control,Email,0,0.0,0.18,0,1
100620,2026-06-24,control,Paid Search,1,75.47,2.2,0,1
100635,2026-06-24,control,Meta,0,0.0,1.35,0,1
100751,2026-06-24,control,Organic,0,0.0,0.0,0,1
100761,2026-06-24,control,Organic,0,0.0,0.0,0,1
100792,2026-06-24,control,Organic,0,0.0,0.0,0,1
100941,2026-06-24,treatment,Meta,0,0.0,1.35,0,1
101167,2026-06-24,control,Email,0,0.0,0.18,0,1
101293,2026-06-24,treatment,Paid Search,1,139.43,2.2,0,1
101304,2026-06-24,control,Meta,0,0.0,1.35,0,1
101459,2026-06-24,treatment,Meta,0,0.0,1.35,0,1
101490,2026-06-24,treatment,Organic,0,0.0,0.0,0,1
101537,2026-06-24,control,Email,0,0.0,0.18,0,1
101570,2026-06-24,treatment,Organic,0,0.0,0.0,0,1
101627,2026-06-24,control,Meta,0,0.0,1.35,0,1
101748,2026-06-24,control,Meta,0,0.0,1.35,0,1
101751,2026-06-24,treatment,Email,0,0.0,0.18,0,1
101754,2026-06-24,treatment,Email,0,0.0,0.18,1,1
101768,2026-06-24,treatment,Paid Search,0,0.0,2.2,0,1
101791,2026-06-24,control,Organic,0,0.0,0.0,1,1
101799,2026-06-24,control,Email,1,77.49,0.18,0,1
101813,2026-06-24,treatment,Organic,1,97.93,0.0,0,1
101833,2026-06-24,treatment,Email,0,0.0,0.18,0,1
101842,2026-06-24,treatment,Organic,1,130.0,0.0,1,1
101848,2026-06-24,treatment,Meta,0,0.0,1.35,0,1
101852,2026-06-24,control,Paid Search,0,0.0,2.2,0,1
101861,2026-06-24,treatment,Email,0,0.0,0.18,1,1
101928,2026-06-24,control,Organic,0,0.0,0.0,0,1
102035,2026-06-24,control,Meta,0,0.0,1.35,0,1
102050,2026-06-24,treatment,Meta,1,101.22,1.35,0,1
102374,2026-06-24,treatment,Email,1,92.41,0.18,0,1
102389,2026-06-24,control,Organic,0,0.0,0.0,0,1
100004,2026-06-25,treatment,Meta,0,0.0,1.35,0,1
100025,2026-06-25,control,Paid Search,0,0.0,2.2,1,1
100028,2026-06-25,control,Paid Search,0,0.0,2.2,0,1
100035,2026-06-25,control,Email,0,0.0,0.18,1,1
100107,2026-06-25,control,Email,0,0.0,0.18,0,1
100150,2026-06-25,control,Organic,0,0.0,0.0,1,1
100211,2026-06-25,treatment,Meta,0,0.0,1.35,1,1
100212,2026-06-25,treatment,Meta,0,0.0,1.35,0,1
100235,2026-06-25,control,Meta,0,0.0,1.35,1,1
100249,2026-06-25,control,Meta,0,0.0,1.35,0,1
100352,2026-06-25,treatment,Paid Search,1,125.3,2.2,0,1
100490,2026-06-25,treatment,Organic,1,82.61,0.0,0,1
100507,2026-06-25,treatment,Organic,0,0.0,0.0,1,1
100580,2026-06-25,control,Email,1,78.89,0.18,0,1
100603,2026-06-25,treatment,Email,0,0.0,0.18,0,1
100606,2026-06-25,control,Meta,0,0.0,1.35,0,1
100611,2026-06-25,treatment,Paid Search,1,96.73,2.2,0,1
100674,2026-06-25,control,Meta,0,0.0,1.35,0,1
100699,2026-06-25,treatment,Meta,0,0.0,1.35,1,1
100797,2026-06-25,treatment,Organic,0,0.0,0.0,0,1
100811,2026-06-25,control,Paid Search,0,0.0,2.2,0,1
100814,2026-06-25,control,Organic,0,0.0,0.0,0,1
100815,2026-06-25,control,Paid Search,0,0.0,2.2,0,1
100840,2026-06-25,control,Paid Search,1,63.98,2.2,0,1
100876,2026-06-25,treatment,Meta,1,83.34,1.35,0,1
100915,2026-06-25,treatment,Organic,1,83.99,0.0,1,1
100953,2026-06-25,control,Paid Search,0,0.0,2.2,0,1
101008,2026-06-25,control,Paid Search,1,91.62,2.2,0,1
101070,2026-06-25,control,Organic,0,0.0,0.0,0,1
101116,2026-06-25,treatment,Paid Search,0,0.0,2.2,0,1
101174,2026-06-25,treatment,Paid Search,0,0.0,2.2,0,1
101348,2026-06-25,control,Organic,0,0.0,0.0,0,1
101447,2026-06-25,control,Meta,0,0.0,1.35,0,1
101451,2026-06-25,treatment,Paid Search,0,0.0,2.2,0,1
101461,2026-06-25,treatment,Paid Search,0,0.0,2.2,0,1
101521,2026-06-25,treatment,Email,0,0.0,0.18,0,1
101552,2026-06-25,control,Email,0,0.0,0.18,0,1
101563,2026-06-25,control,Meta,0,0.0,1.35,0,1
101913,2026-06-25,treatment,Paid Search,1,103.78,2.2,0,1
102057,2026-06-25,treatment,Email,0,0.0,0.18,0,1
102118,2026-06-25,treatment,Paid Search,0,0.0,2.2,1,1
102155,2026-06-25,treatment,Paid Search,0,0.0,2.2,0,1
102157,2026-06-25,control,Organic,0,0.0,0.0,0,1
102164,2026-06-25,treatment,Paid Search,1,82.99,2.2,0,1
102179,2026-06-25,control,Organic,0,0.0,0.0,0,1
102208,2026-06-25,control,Organic,0,0.0,0.0,1,1
102245,2026-06-25,control,Organic,0,0.0,0.0,1,1
102296,2026-06-25,treatment,Email,0,0.0,0.18,0,1
102299,2026-06-25,treatment,Organic,0,0.0,0.0,1,1
102390,2026-06-25,treatment,Email,1,110.13,0.18,0,1
100029,2026-06-26,control,Meta,0,0.0,1.35,1,1
100041,2026-06-26,treatment,Organic,0,0.0,0.0,1,1
100059,2026-06-26,control,Email,0,0.0,0.18,0,1
100246,2026-06-26,treatment,Meta,0,0.0,1.35,0,1
100375,2026-06-26,treatment,Organic,0,0.0,0.0,0,1
100626,2026-06-26,treatment,Paid Search,0,0.0,2.2,1,1
100687,2026-06-26,control,Email,1,47.06,0.18,1,1
100720,2026-06-26,control,Organic,0,0.0,0.0,1,1
100748,2026-06-26,control,Meta,0,0.0,1.35,0,1
100774,2026-06-26,control,Paid Search,0,0.0,2.2,1,1
100783,2026-06-26,control,Meta,0,0.0,1.35,0,1
100846,2026-06-26,treatment,Paid Search,0,0.0,2.2,0,1
101119,2026-06-26,control,Meta,0,0.0,1.35,0,1
101192,2026-06-26,control,Organic,0,0.0,0.0,0,1
101194,2026-06-26,treatment,Organic,0,0.0,0.0,1,1
101208,2026-06-26,treatment,Organic,0,0.0,0.0,0,1
101218,2026-06-26,treatment,Email,0,0.0,0.18,1,1
101236,2026-06-26,control,Meta,0,0.0,1.35,0,1
101288,2026-06-26,treatment,Organic,0,0.0,0.0,0,1
101436,2026-06-26,control,Paid Search,0,0.0,2.2,0,1
101445,2026-06-26,treatment,Paid Search,0,0.0,2.2,0,1
101774,2026-06-26,treatment,Organic,1,71.28,0.0,1,1
101836,2026-06-26,control,Paid Search,0,0.0,2.2,0,1
101840,2026-06-26,treatment,Organic,0,0.0,0.0,0,1
101902,2026-06-26,treatment,Organic,0,0.0,0.0,0,1
101907,2026-06-26,treatment,Meta,0,0.0,1.35,0,1
102073,2026-06-26,control,Paid Search,0,0.0,2.2,1,1
102085,2026-06-26,control,Paid Search,0,0.0,2.2,1,1
102111,2026-06-26,treatment,Paid Search,0,0.0,2.2,1,1
102154,2026-06-26,treatment,Paid Search,1,93.89,2.2,1,1
102205,2026-06-26,treatment,Meta,0,0.0,1.35,0,1
102211,2026-06-26,treatment,Paid Search,0,0.0,2.2,0,1
102218,2026-06-26,control,Meta,0,0.0,1.35,0,1
102304,2026-06-26,control,Meta,0,0.0,1.35,0,1
102313,2026-06-26,treatment,Organic,0,0.0,0.0,0,1
100124,2026-06-27,treatment,Email,0,0.0,0.18,0,1
100142,2026-06-27,control,Paid Search,0,0.0,2.2,1,1
100190,2026-06-27,treatment,Meta,0,0.0,1.35,0,1
100216,2026-06-27,treatment,Meta,0,0.0,1.35,0,1
100244,2026-06-27,control,Organic,0,0.0,0.0,0,1
100268,2026-06-27,treatment,Meta,0,0.0,1.35,0,1
100273,2026-06-27,control,Meta,1,62.32,1.35,0,1
100289,2026-06-27,treatment,Email,0,0.0,0.18,0,1
100345,2026-06-27,treatment,Paid Search,0,0.0,2.2,1,1
100360,2026-06-27,control,Meta,0,0.0,1.35,0,1
100387,2026-06-27,treatment,Email,0,0.0,0.18,1,1
100389,2026-06-27,control,Email,0,0.0,0.18,0,1
100436,2026-06-27,treatment,Paid Search,1,112.06,2.2,0,1
100542,2026-06-27,treatment,Organic,0,0.0,0.0,0,1
100582,2026-06-27,treatment,Meta,0,0.0,1.35,0,1
100590,2026-06-27,treatment,Email,0,0.0,0.18,0,1
100594,2026-06-27,control,Meta,0,0.0,1.35,1,1
100688,2026-06-27,control,Paid Search,0,0.0,2.2,1,1
100715,2026-06-27,control,Organic,0,0.0,0.0,0,1
100889,2026-06-27,control,Paid Search,0,0.0,2.2,1,1
100931,2026-06-27,treatment,Meta,0,0.0,1.35,0,1
101089,2026-06-27,control,Meta,0,0.0,1.35,1,1
101095,2026-06-27,control,Meta,0,0.0,1.35,1,1
101134,2026-06-27,treatment,Paid Search,0,0.0,2.2,0,1
101148,2026-06-27,control,Meta,0,0.0,1.35,0,1
101562,2026-06-27,treatment,Meta,0,0.0,1.35,0,1
101667,2026-06-27,control,Organic,0,0.0,0.0,0,1
101776,2026-06-27,treatment,Paid Search,0,0.0,2.2,0,1
101841,2026-06-27,treatment,Organic,0,0.0,0.0,0,1
101853,2026-06-27,treatment,Meta,0,0.0,1.35,1,1
101883,2026-06-27,treatment,Organic,0,0.0,0.0,0,1
101926,2026-06-27,control,Meta,1,84.93,1.35,0,1
101989,2026-06-27,control,Meta,1,119.44,1.35,0,1
102003,2026-06-27,control,Organic,0,0.0,0.0,1,1
102024,2026-06-27,control,Meta,0,0.0,1.35,0,1
102054,2026-06-27,treatment,Email,0,0.0,0.18,0,1
102109,2026-06-27,control,Organic,0,0.0,0.0,0,1
102142,2026-06-27,control,Meta,0,0.0,1.35,0,1
102163,2026-06-27,control,Paid Search,0,0.0,2.2,0,1
102169,2026-06-27,treatment,Meta,0,0.0,1.35,1,1
102172,2026-06-27,control,Organic,0,0.0,0.0,0,1
102345,2026-06-27,treatment,Organic,0,0.0,0.0,0,1
100017,2026-06-28,treatment,Meta,0,0.0,1.35,0,1
100027,2026-06-28,control,Paid Search,0,0.0,2.2,1,1
100031,2026-06-28,treatment,Paid Search,0,0.0,2.2,0,1
100078,2026-06-28,treatment,Paid Search,0,0.0,2.2,0,1
100101,2026-06-28,treatment,Email,0,0.0,0.18,0,1
100170,2026-06-28,control,Email,0,0.0,0.18,1,1
100180,2026-06-28,control,Organic,0,0.0,0.0,0,1
100286,2026-06-28,control,Paid Search,0,0.0,2.2,0,1
100298,2026-06-28,control,Organic,1,108.47,0.0,0,1
100337,2026-06-28,treatment,Paid Search,0,0.0,2.2,1,1
100415,2026-06-28,control,Organic,0,0.0,0.0,0,1
100463,2026-06-28,treatment,Meta,0,0.0,1.35,1,1
100486,2026-06-28,treatment,Paid Search,0,0.0,2.2,1,1
100632,2026-06-28,control,Email,0,0.0,0.18,0,1
100702,2026-06-28,treatment,Organic,0,0.0,0.0,0,1
100722,2026-06-28,treatment,Paid Search,0,0.0,2.2,0,1
100770,2026-06-28,treatment,Meta,0,0.0,1.35,0,1
100839,2026-06-28,control,Meta,0,0.0,1.35,1,1
100962,2026-06-28,control,Organic,0,0.0,0.0,1,1
100988,2026-06-28,control,Paid Search,1,95.52,2.2,0,1
101023,2026-06-28,control,Organic,0,0.0,0.0,0,1
101121,2026-06-28,control,Paid Search,0,0.0,2.2,0,1
101164,2026-06-28,control,Paid Search,0,0.0,2.2,0,1
101206,2026-06-28,treatment,Meta,0,0.0,1.35,0,1
101229,2026-06-28,treatment,Email,0,0.0,0.18,0,1
101274,2026-06-28,treatment,Organic,0,0.0,0.0,0,1
101282,2026-06-28,control,Organic,0,0.0,0.0,0,1
101334,2026-06-28,treatment,Paid Search,0,0.0,2.2,0,1
101399,2026-06-28,treatment,Meta,1,121.96,1.35,0,1
101401,2026-06-28,treatment,Paid Search,0,0.0,2.2,0,1
101455,2026-06-28,treatment,Organic,0,0.0,0.0,0,1
101474,2026-06-28,control,Meta,0,0.0,1.35,1,1
101501,2026-06-28,treatment,Organic,0,0.0,0.0,0,1
101547,2026-06-28,control,Paid Search,0,0.0,2.2,0,1
101554,2026-06-28,control,Meta,0,0.0,1.35,0,1
101559,2026-06-28,treatment,Email,0,0.0,0.18,0,1
101582,2026-06-28,control,Paid Search,0,0.0,2.2,0,1
101587,2026-06-28,control,Paid Search,0,0.0,2.2,1,1
101642,2026-06-28,control,Email,0,0.0,0.18,0,1
101691,2026-06-28,treatment,Organic,0,0.0,0.0,1,1
101740,2026-06-28,treatment,Organic,0,0.0,0.0,0,1
101792,2026-06-28,treatment,Paid Search,0,0.0,2.2,1,1
101837,2026-06-28,treatment,Email,0,0.0,0.18,0,1
101973,2026-06-28,control,Email,0,0.0,0.18,0,1
101987,2026-06-28,treatment,Organic,0,0.0,0.0,1,1
101993,2026-06-28,control,Paid Search,0,0.0,2.2,1,1
102082,2026-06-28,treatment,Organic,0,0.0,0.0,0,1
102132,2026-06-28,treatment,Meta,0,0.0,1.35,0,1
102193,2026-06-28,treatment,Organic,0,0.0,0.0,0,1
102238,2026-06-28,control,Meta,0,0.0,1.35,0,1
102285,2026-06-28,control,Organic,0,0.0,0.0,0,1
102298,2026-06-28,control,Paid Search,0,0.0,2.2,1,1
102357,2026-06-28,treatment,Organic,0,0.0,0.0,0,1
102369,2026-06-28,treatment,Paid Search,0,0.0,2.2,1,1
100070,2026-06-29,control,Organic,0,0.0,0.0,0,1
100090,2026-06-29,treatment,Meta,0,0.0,1.35,0,1
100095,2026-06-29,control,Meta,0,0.0,1.35,0,1
100104,2026-06-29,control,Meta,0,0.0,1.35,0,1
100117,2026-06-29,control,Paid Search,0,0.0,2.2,1,1
100126,2026-06-29,control,Email,0,0.0,0.18,1,1
100182,2026-06-29,control,Organic,0,0.0,0.0,1,1
100194,2026-06-29,treatment,Organic,0,0.0,0.0,1,1
100252,2026-06-29,treatment,Meta,0,0.0,1.35,0,1
100314,2026-06-29,treatment,Email,0,0.0,0.18,0,1
100421,2026-06-29,treatment,Email,0,0.0,0.18,0,1
100455,2026-06-29,treatment,Paid Search,0,0.0,2.2,0,1
100577,2026-06-29,control,Organic,0,0.0,0.0,1,1
100581,2026-06-29,control,Meta,0,0.0,1.35,0,1
100664,2026-06-29,treatment,Email,0,0.0,0.18,0,1
100711,2026-06-29,control,Organic,0,0.0,0.0,0,1
100747,2026-06-29,control,Organic,0,0.0,0.0,1,1
100904,2026-06-29,treatment,Organic,0,0.0,0.0,0,1
100924,2026-06-29,control,Meta,0,0.0,1.35,0,1
100952,2026-06-29,treatment,Organic,0,0.0,0.0,0,1
101019,2026-06-29,treatment,Organic,0,0.0,0.0,1,1
101037,2026-06-29,treatment,Email,0,0.0,0.18,0,1
101101,2026-06-29,treatment,Email,1,75.19,0.18,1,1
101152,2026-06-29,treatment,Organic,1,118.53,0.0,0,1
101156,2026-06-29,control,Paid Search,0,0.0,2.2,0,1
101322,2026-06-29,control,Paid Search,0,0.0,2.2,1,1
101327,2026-06-29,treatment,Email,0,0.0,0.18,0,1
101343,2026-06-29,treatment,Meta,0,0.0,1.35,0,1
101429,2026-06-29,treatment,Meta,0,0.0,1.35,1,1
101434,2026-06-29,treatment,Paid Search,0,0.0,2.2,1,1
101541,2026-06-29,control,Meta,1,107.19,1.35,1,1
101693,2026-06-29,control,Email,0,0.0,0.18,0,1
101780,2026-06-29,treatment,Email,0,0.0,0.18,0,1
101874,2026-06-29,treatment,Paid Search,0,0.0,2.2,1,1
101972,2026-06-29,control,Organic,0,0.0,0.0,0,1
102072,2026-06-29,control,Organic,0,0.0,0.0,0,1
102076,2026-06-29,treatment,Email,0,0.0,0.18,0,1
102089,2026-06-29,treatment,Organic,0,0.0,0.0,0,1
102094,2026-06-29,control,Email,0,0.0,0.18,0,1
102098,2026-06-29,control,Email,0,0.0,0.18,0,1
102116,2026-06-29,treatment,Organic,0,0.0,0.0,0,1
102156,2026-06-29,control,Meta,0,0.0,1.35,0,1
102213,2026-06-29,control,Paid Search,0,0.0,2.2,1,1
102219,2026-06-29,treatment,Meta,0,0.0,1.35,1,1
102289,2026-06-29,treatment,Email,0,0.0,0.18,0,1
102295,2026-06-29,treatment,Email,0,0.0,0.18,0,1
102376,2026-06-29,control,Meta,0,0.0,1.35,0,1
102386,2026-06-29,control,Email,0,0.0,0.18,0,1
100082,2026-06-30,treatment,Organic,0,0.0,0.0,1,1
100083,2026-06-30,control,Organic,0,0.0,0.0,0,1
100111,2026-06-30,treatment,Paid Search,0,0.0,2.2,0,1
100172,2026-06-30,treatment,Paid Search,1,54.06,2.2,0,1
100259,2026-06-30,control,Organic,0,0.0,0.0,0,1
100267,2026-06-30,treatment,Paid Search,0,0.0,2.2,1,1
100279,2026-06-30,control,Organic,0,0.0,0.0,0,1
100424,2026-06-30,control,Paid Search,1,86.96,2.2,0,1
100517,2026-06-30,treatment,Meta,0,0.0,1.35,0,1
100568,2026-06-30,treatment,Meta,0,0.0,1.35,1,1
100586,2026-06-30,control,Paid Search,0,0.0,2.2,0,1
100658,2026-06-30,treatment,Organic,0,0.0,0.0,0,1
101046,2026-06-30,treatment,Email,0,0.0,0.18,0,1
101059,2026-06-30,control,Paid Search,0,0.0,2.2,0,1
101120,2026-06-30,treatment,Paid Search,0,0.0,2.2,0,1
101172,2026-06-30,control,Paid Search,0,0.0,2.2,0,1
101235,2026-06-30,treatment,Email,0,0.0,0.18,1,1
101251,2026-06-30,control,Organic,0,0.0,0.0,0,1
101478,2026-06-30,control,Meta,0,0.0,1.35,0,1
101604,2026-06-30,treatment,Paid Search,0,0.0,2.2,0,1
101626,2026-06-30,control,Paid Search,0,0.0,2.2,0,1
101686,2026-06-30,treatment,Meta,0,0.0,1.35,0,1
101815,2026-06-30,treatment,Organic,0,0.0,0.0,0,1
101912,2026-06-30,treatment,Organic,0,0.0,0.0,0,1
101961,2026-06-30,treatment,Organic,0,0.0,0.0,0,1
102025,2026-06-30,control,Email,0,0.0,0.18,0,1
102199,2026-06-30,treatment,Meta,1,141.06,1.35,0,1
102303,2026-06-30,control,Paid Search,0,0.0,2.2,0,1
102399,2026-06-30,control,Email,0,0.0,0.18,0,1
100148,2026-07-01,treatment,Email,0,0.0,0.18,0,1
100276,2026-07-01,control,Email,0,0.0,0.18,0,1
100400,2026-07-01,control,Email,0,0.0,0.18,0,1
100407,2026-07-01,treatment,Paid Search,0,0.0,2.2,0,1
100429,2026-07-01,treatment,Meta,0,0.0,1.35,0,1
100661,2026-07-01,control,Organic,0,0.0,0.0,1,1
100670,2026-07-01,control,Email,0,0.0,0.18,0,1
100726,2026-07-01,treatment,Organic,0,0.0,0.0,0,1
100750,2026-07-01,control,Paid Search,1,104.31,2.2,0,1
101029,2026-07-01,treatment,Paid Search,0,0.0,2.2,0,1
101112,2026-07-01,control,Organic,0,0.0,0.0,0,1
101114,2026-07-01,treatment,Email,0,0.0,0.18,1,1
101127,2026-07-01,treatment,Paid Search,0,0.0,2.2,1,1
101173,2026-07-01,control,Meta,0,0.0,1.35,0,1
101184,2026-07-01,control,Organic,0,0.0,0.0,0,1
101239,2026-07-01,control,Meta,0,0.0,1.35,0,1
101452,2026-07-01,treatment,Email,0,0.0,0.18,0,1
101649,2026-07-01,treatment,Paid Search,0,0.0,2.2,0,1
101657,2026-07-01,treatment,Meta,1,116.25,1.35,0,1
101660,2026-07-01,control,Email,0,0.0,0.18,1,1
101668,2026-07-01,treatment,Meta,0,0.0,1.35,0,1
101736,2026-07-01,treatment,Paid Search,0,0.0,2.2,1,1
101866,2026-07-01,treatment,Organic,0,0.0,0.0,0,1
101884,2026-07-01,treatment,Meta,0,0.0,1.35,0,1
101944,2026-07-01,treatment,Organic,0,0.0,0.0,0,1
102191,2026-07-01,control,Meta,0,0.0,1.35,0,1
102262,2026-07-01,control,Meta,0,0.0,1.35,0,1
102286,2026-07-01,treatment,Email,1,78.1,0.18,0,1
100145,2026-07-02,control,Organic,0,0.0,0.0,0,1
100146,2026-07-02,treatment,Meta,0,0.0,1.35,0,1
100149,2026-07-02,control,Paid Search,0,0.0,2.2,0,1
100156,2026-07-02,treatment,Paid Search,0,0.0,2.2,0,1
100366,2026-07-02,control,Meta,1,169.44,1.35,0,1
100378,2026-07-02,treatment,Organic,0,0.0,0.0,1,1
100428,2026-07-02,treatment,Paid Search,0,0.0,2.2,1,1
100432,2026-07-02,control,Email,0,0.0,0.18,0,1
100532,2026-07-02,control,Paid Search,0,0.0,2.2,0,1
100539,2026-07-02,control,Meta,0,0.0,1.35,0,1
100550,2026-07-02,control,Organic,0,0.0,0.0,0,1
100574,2026-07-02,control,Organic,0,0.0,0.0,0,1
100655,2026-07-02,control,Paid Search,0,0.0,2.2,1,1
100659,2026-07-02,control,Meta,0,0.0,1.35,0,1
100706,2026-07-02,control,Meta,0,0.0,1.35,0,1
100760,2026-07-02,treatment,Meta,0,0.0,1.35,0,1
100777,2026-07-02,treatment,Organic,1,71.04,0.0,0,1
100913,2026-07-02,control,Email,1,78.29,0.18,0,1
100958,2026-07-02,control,Paid Search,0,0.0,2.2,0,1
100993,2026-07-02,control,Meta,0,0.0,1.35,0,1
101073,2026-07-02,control,Email,0,0.0,0.18,0,1
101111,2026-07-02,control,Meta,0,0.0,1.35,0,1
101143,2026-07-02,control,Organic,1,94.62,0.0,0,1
101280,2026-07-02,treatment,Meta,0,0.0,1.35,0,1
101297,2026-07-02,treatment,Organic,0,0.0,0.0,0,1
101510,2026-07-02,treatment,Paid Search,0,0.0,2.2,0,1
101549,2026-07-02,treatment,Meta,0,0.0,1.35,0,1
101553,2026-07-02,control,Paid Search,0,0.0,2.2,1,1
101589,2026-07-02,treatment,Paid Search,0,0.0,2.2,1,1
101621,2026-07-02,treatment,Paid Search,0,0.0,2.2,0,1
101719,2026-07-02,treatment,Meta,1,120.73,1.35,0,1
101722,2026-07-02,treatment,Meta,0,0.0,1.35,0,1
101809,2026-07-02,treatment,Meta,0,0.0,1.35,0,1
101871,2026-07-02,treatment,Paid Search,0,0.0,2.2,0,1
101889,2026-07-02,treatment,Paid Search,0,0.0,2.2,0,1
